id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1310	Mamaaul	Мамааул	42,31709	47,75237	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Mamaaul	darg1241	#ff9900	#ff9900	07.02.2021
240	'Rugel''da'	Ругельда	42,3175	46,5244	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Keleb Mixed	Келебский смешанный					'Rugel''da'	avar1256	#009999	#009999	07.02.2021
1311	Tsurmakhi	Цурмахи	42,31845	47,57516	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tsurmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1312	Arachanamakhi	Арачанамахи	42,31923	47,58202	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Arachanamakhi	darg1241	#ff9900	#ff9900	07.02.2021
241	Chokh	Чох	42,3206	47,0336	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Chokh	Чохский			Chokh	avar1256	#009999	#009999	07.02.2021
1313	Kavkamakhi	Кавкамахи	42,322184	47,30588	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kavkamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1314	Verkhnie Kamkamakhi	Верхние Камкамахи	42,32265	47,23945	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Kamkamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1614	Kuba	Куба	42,3247	47,1181	Lak	Lak	East Caucasian		Lak	Vitskhi	Вицхинский	Northern	Северный					Kuba	lakk1252	#cc9900	#cc9900	07.02.2021
242	Urchukh	Урчух	42,325548	46,495518	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Keleb Mixed	Келебский смешанный					Urchukh	avar1256	#009999	#009999	07.02.2021
1315	Nizhnie Mulebki	Нижние Мулебки	42,3281	47,5689	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Lower Mulebki	Нижнемулебкинский					Nizhnie Mulebki	darg1241	#ff9900	#ff9900	07.02.2021
243	Unkida	Ункида	42,328698	46,885731	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Rugudzha	Ругуджинский			Unkida	avar1256	#009999	#009999	07.02.2021
244	Musrukh	Мусрух	42,32897	46,51614	Avar	Avar	East Caucasian		Avar									Musrukh	avar1256	#009999	#009999	07.02.2021
1316	Khantskarkamakhi	Ханцкаркамахи	42,330333	47,550694	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khantskarkamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1317	Nizhnie Makhargimakhi	Нижние Махаргимахи	42,33047	47,63788	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Nizhnie Makhargimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1318	Ameterkmakhi	Аметеркмахи	42,33081	47,213539	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Ameterkmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1319	Alikhanmakhi	Алиханмахи	42,33194	47,26602	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Alikhanmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1320	Khadzhalte	Хаджалте	42,33374	47,15589	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Khadzhalte	darg1241	#ff9900	#ff9900	07.02.2021
1321	Urakhi	Урахи	42,3347	47,5953	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский					Urakhi	darg1241	#ff9900	#ff9900	07.02.2021
1504	Gasha	Гаша	42,33592	47,83067	Kumyk	Kipchak	Turkic		Kumyk									Gasha	kumy1244	#a6a6a6	#666666	07.02.2021
1322	Miglakasimakhi	Миглакасимахи	42,33599	47,56121	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Miglakasimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1323	Sangimakhi	Сангимахи	42,33788	47,43307	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego-Gubden	Мюрего-губденский					Sangimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1324	Mekesh	Мекеш	42,337924	47,510751	Dargwa	Dargwa	East Caucasian		Dargwa									Mekesh	darg1241	#ff9900	#ff9900	07.02.2021
1325	'Kul''kibekmakhi'	Кулькибекмахи	42,339694	47,56167	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							'Kul''kibekmakhi'	darg1241	#ff9900	#ff9900	07.02.2021
1505	Alkhadzhakent	Алхаджакент	42,340016	47,79177	Kumyk	Kipchak	Turkic		Kumyk									Alkhadzhakent	kumy1244	#a6a6a6	#666666	07.02.2021
1326	Verkhnie Kabkomakhi	Верхние Кабкомахи	42,34176	47,43688	Dargwa	Dargwa	East Caucasian		Dargwa									Verkhnie Kabkomakhi	darg1241	#ff9900	#ff9900	07.02.2021
1327	Kurkabi	Куркаби	42,34194	47,20056	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kurkabi	darg1241	#ff9900	#ff9900	07.02.2021
1328	Tsudakhar	Цудахар	42,3425	47,1606	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tsudakhar	darg1241	#ff9900	#ff9900	07.02.2021
1329	Tebekmakhi	Тебекмахи	42,3431	47,2072	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tebekmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1330	Tsukhta	Цухта	42,34352	47,32396	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tsukhta	darg1241	#ff9900	#ff9900	07.02.2021
1331	Verkhnie Makhargimakhi	Верхние Махаргимахи	42,34665	47,62254	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Verkhnie Makhargimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1332	Guladtymakhi	Гуладтымахи	42,34823	47,23927	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Guladtymakhi	darg1241	#ff9900	#ff9900	07.02.2021
245	Chuni	Чуни	42,34832	47,30303	Avar	Avar	East Caucasian		Avar									Chuni	avar1256	#009999	#009999	07.02.2021
1333	Urtsamakhi	Урцамахи	42,34854	47,276792	Dargwa	Dargwa	East Caucasian		Dargwa									Urtsamakhi	darg1241	#ff9900	#ff9900	07.02.2021
2014	Tlyatsuda	Тляцуда	42,34923	45,92493	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Tlyatsuda	dido1241	#990033	#ff5050	07.02.2021
1334	Gerga	Герга	42,3497	47,9628	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Gerga	darg1241	#ff9900	#ff9900	07.02.2021
1335	Inkuchimakhi	Инкучимахи	42,35029	47,17345	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Inkuchimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1336	Nizhnie Labkomakhi	Нижние Лабкомахи	42,35084	47,41873	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Nizhnie Labkomakhi	darg1241	#ff9900	#ff9900	07.02.2021
246	Khopor	Хопор	42,352716	46,937396	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Rugudzha	Ругуджинский			Khopor	avar1256	#009999	#009999	07.02.2021
1337	Dingo	Динго	42,35347	47,18138	Dargwa	Dargwa	East Caucasian		Dargwa									Dingo	darg1241	#ff9900	#ff9900	07.02.2021
1492	Khvarshi	Хварши	42,353471	46,107859	Khwarshi	Tsezic	East Caucasian		Khwarshi	Khwarshi	Хваршинский							Khvarshi	khva1239	#993333	#ff5050	07.02.2021
1338	Karlabko	Карлабко	42,3542	47,3967	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Karlabko	darg1241	#ff9900	#ff9900	07.02.2021
1339	Tarlimakhi	Тарлимахи	42,35587	47,17157	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tarlimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1340	Karekadani	Карекадани	42,35747	47,13098	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Karekadani	darg1241	#ff9900	#ff9900	07.02.2021
1341	Khabkaymakhi	Хабкаймахи	42,35782	47,59091	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khabkaymakhi	darg1241	#ff9900	#ff9900	07.02.2021
1342	Suleybakent	Сулейбакент	42,35785	47,37355	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Suleybakent	darg1241	#ff9900	#ff9900	07.02.2021
1343	Kumamakhi	Кумамахи	42,35849	47,19214	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kumamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1344	Tazirkent	Тазиркент	42,35863	47,3576	Dargwa	Dargwa	East Caucasian		Dargwa									Tazirkent	darg1241	#ff9900	#ff9900	07.02.2021
23	Ratlub	Ратлуб	42,359268	46,433433	Akhvakh	Andic	East Caucasian		Akhvakh	Southern Akhvakh	Южноахвахский							Ratlub	akhv1239	#9900ff	#9900ff	07.02.2021
1345	Kuknamakhi	Кукнамахи	42,359775	47,286853	Dargwa	Dargwa	East Caucasian		Dargwa									Kuknamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1346	Chabazimakhi	Чабазимахи	42,360297	47,570316	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Chabazimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1347	Gurgumakhi	Гургумахи	42,36056	47,19222	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Gurgumakhi	darg1241	#ff9900	#ff9900	07.02.2021
247	Rugudzha	Ругуджа	42,3606	46,9139	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Rugudzha	Ругуджинский			Rugudzha	avar1256	#009999	#009999	07.02.2021
1348	'Musul''temakhi'	Мусультемахи	42,362154	47,188584	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					'Musul''temakhi'	darg1241	#ff9900	#ff9900	07.02.2021
1349	Susakent	Сусакент	42,36361	47,35248	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Susakent	darg1241	#ff9900	#ff9900	07.02.2021
1350	Aymaumakhi	Аймаумахи	42,363756	47,575203	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Aymaumakhi	darg1241	#ff9900	#ff9900	07.02.2021
1351	Kusamakhi	Кусамахи	42,36441	47,270869	Dargwa	Dargwa	East Caucasian		Dargwa									Kusamakhi	darg1241	#ff9900	#ff9900	07.02.2021
1352	Shalasi	Шаласи	42,36514	47,91961	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский					Shalasi	darg1241	#ff9900	#ff9900	07.02.2021
248	Kommuna	Коммуна	42,3656	46,9686	Avar	Avar	East Caucasian		Avar									Kommuna	avar1256	#009999	#009999	07.02.2021
2015	Mitluda	Митлуда	42,36693	45,94512	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Mitluda	dido1241	#990033	#ff5050	07.02.2021
249	Kudali	Кудали	42,3678	47,0789	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Salta	Салтинский			Kudali	avar1256	#009999	#009999	07.02.2021
1353	Verkhnie Ubekimakhi	Верхние Убекимахи	42,36823	47,24298	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Ubekimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1354	Ebdalaya	Эбдалая	42,3683	47,3433	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Ebdalaya	darg1241	#ff9900	#ff9900	07.02.2021
1355	Allate	Аллате	42,369057	47,184036	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Allate	darg1241	#ff9900	#ff9900	07.02.2021
1356	Aynikab	Айникаб	42,369307	47,216093	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Aynikab	darg1241	#ff9900	#ff9900	07.02.2021
250	Genta	Гента	42,37001	46,56099	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Genta	avar1256	#009999	#009999	07.02.2021
1357	Burtanimakhi	Буртанимахи	42,37097	47,14988	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Burtanimakhi	darg1241	#ff9900	#ff9900	07.02.2021
251	'Ravkvatl'''	Равкватль	42,372455	46,579617	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					'Ravkvatl'''	avar1256	#009999	#009999	07.02.2021
1358	Chagni	Чагни	42,37289	47,21879	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Chagni	darg1241	#ff9900	#ff9900	07.02.2021
1359	Ulluaya	Уллуая	42,3747	47,3756	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Ulluaya	darg1241	#ff9900	#ff9900	07.02.2021
1360	Aysalakak	Айсалакак	42,374896	47,474825	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Aysalakak	darg1241	#ff9900	#ff9900	07.02.2021
252	Keger	Кегер	42,3767	47,0275	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Keger	Кегерский			Keger	avar1256	#009999	#009999	07.02.2021
1361	Ayalizimakhi	Аялизимахи	42,37684	47,60746	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Ayalizimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1362	Khasakent	Хасакент	42,37754	47,34265	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Khasakent	darg1241	#ff9900	#ff9900	07.02.2021
253	Machada	Мачада	42,37839	46,53725	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Machada	avar1256	#009999	#009999	07.02.2021
1363	Kardmakhi	Кардмахи	42,37842	47,46472	Dargwa	Dargwa	East Caucasian		Dargwa									Kardmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1364	Kardamakhi	Кардамахи	42,37861	47,46639	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Kardamakhi	darg1241	#ff9900	#ff9900	07.02.2021
254	Dagbash	Дагбаш	42,380347	46,351961	Avar	Avar	East Caucasian		Avar									Dagbash	avar1256	#009999	#009999	07.02.2021
1365	Naskent	Наскент	42,38093	47,33624	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Naskent	darg1241	#ff9900	#ff9900	07.02.2021
1366	Ditunshimakhi	Дитуншимахи	42,381665	47,289692	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Ditunshimakhi	darg1241	#ff9900	#ff9900	07.02.2021
1367	Zhamsory	Жамсоры	42,382089	47,462508	Dargwa	Dargwa	East Caucasian		Dargwa									Zhamsory	darg1241	#ff9900	#ff9900	07.02.2021
255	Urada	Урада	42,3822	46,5617	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Urada	avar1256	#009999	#009999	07.02.2021
1368	Tagirkent	Тагиркент	42,3827	47,33326	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tagirkent	darg1241	#ff9900	#ff9900	07.02.2021
1506	Usemikent	Усемикент	42,3836	47,8681	Kumyk	Kipchak	Turkic		Kumyk									Usemikent	kumy1244	#a6a6a6	#666666	07.02.2021
1470	Santlada	Сантлада	42,38431	46,07505	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский							Santlada	khva1239	#993333	#ff5050	07.02.2021
1507	Kayakent	Кайакент	42,3847	47,9044	Kumyk	Kipchak	Turkic		Kumyk									Kayakent	kumy1244	#a6a6a6	#666666	07.02.2021
1369	Tarlankak	Тарланкак	42,385886	47,475817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Tarlankak	darg1241	#ff9900	#ff9900	07.02.2021
1370	Shinkalabukhna	Шинкалабухна	42,386144	47,471707	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Shinkalabukhna	darg1241	#ff9900	#ff9900	07.02.2021
256	Silta	Силта	42,38728	47,07127	Avar	Avar	East Caucasian		Avar									Silta	avar1256	#009999	#009999	07.02.2021
257	Gunib	Гуниб	42,388232	46,962258	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Batlukh	Батлухский					Gunib	avar1256	#009999	#009999	07.02.2021
258	Tidib	Тидиб	42,3889	46,5742	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Tidib	avar1256	#009999	#009999	07.02.2021
2016	Sagada	Сагада	42,38941	45,91798	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Sagada	dido1241	#990033	#ff5050	07.02.2021
1371	Nizhnie Arshi	Нижние Арши	42,389598	47,141386	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Nizhnie Arshi	darg1241	#ff9900	#ff9900	07.02.2021
259	Tlyakh	Тлях	42,389928	46,540021	Avar	Avar	East Caucasian		Avar									Tlyakh	avar1256	#009999	#009999	07.02.2021
1471	Kvantlada	Квантлада	42,39204	46,06382	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский							Kwantlada	khva1239	#993333	#ff5050	07.02.2021
1508	Novokayakent	Новокайакент	42,3922	47,9878	Kumyk	Kipchak	Turkic		Kumyk									Novokayakent	kumy1244	#a6a6a6	#666666	07.02.2021
1372	Nizhnie Ubekimakhi	Нижние Убекимахи	42,392787	47,20548	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Nizhnie Ubekimakhi	darg1241	#ff9900	#ff9900	07.02.2021
260	Metrada	Метрада	42,393034	45,888954	Avar	Avar	East Caucasian		Avar									Metrada	avar1256	#009999	#009999	07.02.2021
261	Khotoda	Хотода	42,39393	46,559446	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Khotoda	avar1256	#009999	#009999	07.02.2021
1373	Kakamakhi	Какамахи	42,39507	47,30644	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский					Kakamakhi	darg1241	#ff9900	#ff9900	07.02.2021
262	Salta	Салта	42,39589	47,07048	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Salta	Салтинский			Salta	avar1256	#009999	#009999	07.02.2021
2017	Khushet	Хушет	42,39721	45,77278	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский							Khushet	dido1241	#990033	#ff5050	07.02.2021
1374	Mekegi	Мекеги	42,3978	47,4625	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Mekegi	Мекегинский					Mekegi	darg1241	#ff9900	#ff9900	07.02.2021
1375	Adukmakhi	Адукмахи	42,39928	47,401891	Dargwa	Dargwa	East Caucasian		Dargwa									Adukmakhi	darg1241	#ff9900	#ff9900	07.02.2021
1376	Verkhnie Arshi	Верхние Арши	42,40006	47,12529	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Verkhnie Arshi	darg1241	#ff9900	#ff9900	07.02.2021
263	Khuchada	Хучада	42,400235	46,469178	Avar	Avar	East Caucasian		Avar									Khuchada	avar1256	#009999	#009999	07.02.2021
1377	k	Аймазимахи	42,401788	47,525794	Dargwa	Dargwa	East Caucasian		Dargwa									k	darg1241	#ff9900	#ff9900	07.02.2021
1946	Aknada	Акнада	42,4024828	46,1693204	Tindi	Andic	East Caucasian		Tindi	Upper Tindi	Верхнетиндинский							Aknada	tind1238	#333399	#9900ff	07.02.2021
264	Khamagib	Хамагиб	42,402538	46,850422	Avar	Avar	East Caucasian		Avar									Khamagib	avar1256	#009999	#009999	07.02.2021
1378	Myurego	Мюрего	42,4042	47,6894	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego	Мюрегинский					Myurego	darg1241	#ff9900	#ff9900	07.02.2021
1509	Utamysh	Утамыш	42,4047	47,7492	Kumyk	Kipchak	Turkic		Kumyk									Utamysh	kumy1244	#a6a6a6	#666666	07.02.2021
1379	Ayamakhi	Аямахи	42,40528	47,5725	Dargwa	Dargwa	East Caucasian		Dargwa									Ayamakhi	darg1241	#ff9900	#ff9900	07.02.2021
265	Obonub	Обонуб	42,40556	46,83972	Avar	Avar	East Caucasian		Avar									Obonub	avar1256	#009999	#009999	07.02.2021
266	Enseruda	Энсеруда	42,40611	46,85278	Avar	Avar	East Caucasian		Avar									Enseruda	avar1256	#009999	#009999	07.02.2021
267	Chonob	Чоноб	42,407667	46,853808	Avar	Avar	East Caucasian		Avar									Chonob	avar1256	#009999	#009999	07.02.2021
1380	Tashkapur	Ташкапур	42,40805	47,17095	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Tashkapur	darg1241	#ff9900	#ff9900	07.02.2021
268	Khotoch	Хоточ	42,408408	46,954024	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Khotoch-Khidan	Хоточ-хиданский			Khotoch	avar1256	#009999	#009999	07.02.2021
269	Egeda	Эгеда	42,409124	46,844276	Avar	Avar	East Caucasian		Avar									Egeda	avar1256	#009999	#009999	07.02.2021
270	Nizhnie Khvarshini	Нижние Хваршини	42,4108	45,8697	Avar	Avar	East Caucasian		Avar									Nizhnie Khvarshini	avar1256	#009999	#009999	07.02.2021
271	Verkhnie Khvarshini	Верхние Хваршини	42,41088	45,84551	Avar	Avar	East Caucasian		Avar									Verkhnie Khvarshini	avar1256	#009999	#009999	07.02.2021
1472	Inkhokvari	Инхоквари	42,410888	46,044877	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский							Inkhokvari	khva1239	#993333	#ff5050	07.02.2021
272	Agada	Агада	42,412001	46,841895	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Kuyada	Куядинский			Agada	avar1256	#009999	#009999	07.02.2021
1381	Akhinets	Ахинец	42,412612	47,113872	Dargwa	Dargwa	East Caucasian		Dargwa									Akhinets	darg1241	#ff9900	#ff9900	07.02.2021
1382	Irgali	Иргали	42,41281	47,13538	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Irgali	darg1241	#ff9900	#ff9900	07.02.2021
273	Lakhchayda	Лахчайда	42,41345	46,8378	Avar	Avar	East Caucasian		Avar									Lakhchayda	avar1256	#009999	#009999	07.02.2021
1383	Kundurkhe	Кундурхе	42,41424	47,11507	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Kundurkhe	darg1241	#ff9900	#ff9900	07.02.2021
1473	Khvayni	Хвайни	42,415087	45,968736	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский							Khvayni	khva1239	#993333	#ff5050	07.02.2021
274	'Rosutl'''	Росутль	42,41533	46,8308	Avar	Avar	East Caucasian		Avar									'Rosutl'''	avar1256	#009999	#009999	07.02.2021
275	Ala	Ала	42,415472	46,837085	Avar	Avar	East Caucasian		Avar									Ala	avar1256	#009999	#009999	07.02.2021
1474	Verkhnee Inkhokvari	Верхнее Инхоквари	42,415524	46,065273	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский							Verkhnee Inkhokvari	khva1239	#993333	#ff5050	07.02.2021
1384	Chakhimakhi	Чахимахи	42,41564	47,56038	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Chakhimakhi	darg1241	#ff9900	#ff9900	07.02.2021
276	Sekh	Сех	42,416094	46,826447	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Kuyada	Куядинский			Sekh	avar1256	#009999	#009999	07.02.2021
1385	Degva	Дегва	42,4161	47,5372	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Degva	darg1241	#ff9900	#ff9900	07.02.2021
277	Ziurib	Зиуриб	42,41789	46,705088	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Gid	Гидский					Ziurib	avar1256	#009999	#009999	07.02.2021
1386	Khadzhalmakhi	Хаджалмахи	42,4186	47,1817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский					Khadzhalmakhi	darg1241	#ff9900	#ff9900	07.02.2021
278	Dadulazda	Дадулазда	42,4189	46,80373	Avar	Avar	East Caucasian		Avar									Dadulazda	avar1256	#009999	#009999	07.02.2021
279	Tlogob	Тлогоб	42,4189	46,8153	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Andalal	Андалальский	Kuyada	Куядинский			Tlogob	avar1256	#009999	#009999	07.02.2021
280	Ivaylazda	Ивайлазда	42,42	46,79917	Avar	Avar	East Caucasian		Avar									Ivaylazda	avar1256	#009999	#009999	07.02.2021
281	Tsamla	Цамла	42,420013	46,841042	Avar	Avar	East Caucasian		Avar									Tsamla	avar1256	#009999	#009999	07.02.2021
282	Mugdab	Мугдаб	42,420445	46,807523	Avar	Avar	East Caucasian		Avar									Mugdab	avar1256	#009999	#009999	07.02.2021
1387	Buanzimakhi	Буанзимахи	42,42062	47,44966	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский							Buanzimakhi	darg1241	#ff9900	#ff9900	07.02.2021
